	Sobic	Seita	Ortho	Orysa	Bradi	Pavag	Zmays
SynPair2291	0.317717	0.173079	0.23629	0.439997	0.222791	0.233196	0.241264
SynPair48102	0.199031	0.294419	1.27979	0.764391	0.279289	0.277756	0.144212
SynPair28737	0.081369	0.140163	0.204212	0.196695	0.21902	0.097032	0.16758
SynPair17266	0.453451	0.176944	0.436189	0.813242	1.011426	0.10459	0.07736
SynPair4262	0.155749	0.287622	1.551223	0.382114	0.839985	0.253087	0.151783
SynPair57724	0.044932	0.096307	0.293584	0.27322	0.343614	0.114371	0.117482
SynPair6233	0.108384	0.133727	0.289179	0.291469	0.217143	0.151537	0.123081
SynPair15237	0.062223	0.179512	0.726787	0.303836	0.344707	0.147453	0.118061
SynPair51963	0.097663	0.173699	0.479921	0.35261	0.66366	0.24008	0.178175
SynPair36183	0.212625	0.35883	0.677923	0.426626	0.776043	0.560981	0.026353
SynPair234	0.042534	0.132537	0.309793	0.245936	0.207742	0.157834	0.072353
SynPair5394	0.067054	0.126527	0.265503	0.221634	0.286386	0.148083	0.098248
SynPair3203	0.25965	0.227433	0.455706	0.403983	0.874883	0.156035	0.188321
SynPair30170	0.045859	0.133638	0.260775	0.196521	0.194281	0.115526	0.059663
SynPair52670	0.030075	0.137979	0.274751	0.303187	0.280915	0.148866	0.094531
SynPair13168	0.015444	0.095177	0.367992	0.25093	0.30311	0.127151	0.09775
SynPair26941	0.046705	0.068215	0.214514	0.16365	0.202324	0.132884	0.069278
SynPair25736	0.033824	0.092477	0.248769	0.307124	0.296453	0.208349	0.076472
SynPair22887	0.074355	0.172193	0.410862	0.594092	0.455667	0.233527	0.351941
SynPair18236	0.068603	0.122959	0.373353	0.370648	0.195051	0.178793	0.105156
SynPair9307	0.079372	0.157382	0.314346	0.408461	0.48381	0.190494	0.14379
SynPair46308	0.289894	0.661516	0.363589	0.661049	0.221623	0.248519	0.516366
SynPair18352	0.142433	0.261139	0.18757	0.234959	0.38748	0.150147	0.3147
SynPair27603	0.14407	0.289042	0.624212	0.239916	0.297014	0.174504	0.069243
SynPair22633	0.073787	0.177433	0.239267	0.322809	0.258364	0.111207	0.078762
SynPair21844	0.077599	0.173454	0.338511	0.321678	0.463382	0.147965	0.135623
SynPair23469	0.154777	0.291839	0.4302	0.296772	1.334773	0.217214	0.153017
SynPair22757	0.219839	0.179264	0.422711	0.446569	0.626607	0.178412	0.223441
SynPair8395	0.202219	0.182727	0.633825	0.641768	0.834535	0.311305	0.374115
SynPair55492	0.059863	0.133262	0.523152	0.371516	0.370006	0.142498	0.145636
SynPair11016	0.258475	0.291858	0.750418	0.646281	1.233367	0.528744	0.199938
SynPair3248	0.087793	0.164454	0.593978	0.603306	0.308855	0.146657	0.336211
SynPair4185	0.052918	0.139904	0.250764	0.292103	0.237681	0.114614	0.078869
SynPair17181	0.046401	0.22828	0.232553	0.459563	0.341476	0.300823	0.190347
SynPair2012	0.028123	0.088217	0.251271	0.254655	0.229732	0.131528	0.079638
SynPair12379	0.157861	0.161636	0.986282	0.727147	0.949534	0.33991	0.315777
SynPair51430	0.03207	0.092596	0.182855	0.107819	0.242451	0.073449	0.089837
SynPair3080	0.087235	0.173556	0.274714	0.097704	0.23051	0.158319	0.158035
SynPair14142	0.082112	0.147189	0.140638	0.538089	0.317768	0.28804	0.133388
SynPair49313	0.027645	0.080542	0.226933	0.287072	0.305187	0.1255	0.074258
SynPair30297	0.127692	0.522358	0.403527	0.558993	0.576364	0.244307	0.138458
SynPair4229	0.044197	0.14274	0.23204	0.310034	0.172185	0.081551	0.069403
SynPair34235	0.179476	0.190302	0.334399	0.25824	0.209953	0.154028	0.124318
SynPair7022	0.013469	0.076643	0.193406	0.165426	0.289557	0.056893	0.095825
SynPair23422	0.246116	0.218244	0.909801	0.527684	1.297242	0.495109	0.16499
SynPair22678	0.04742	0.110082	0.263856	0.212566	0.220624	0.16594	0.077918
SynPair40178	0.076075	0.144112	0.25118	0.264332	0.264916	0.147918	0.335052
SynPair27998	0.058332	0.124508	0.208732	0.260959	0.219753	0.124486	0.125817
SynPair63160	0.072874	0.102082	0.297308	0.246204	0.277368	0.147446	0.068823
SynPair61055	0.114106	0.113395	0.429544	0.31415	0.334361	0.202715	0.086257
SynPair39198	0.031783	0.095818	0.3013	0.174485	0.253275	0.126996	0.10557
SynPair9184	0.149531	0.175752	0.49684	0.462237	0.920486	0.254822	0.173305
SynPair8072	0.027714	0.106319	0.186433	0.236935	0.206326	0.167336	0.293446
SynPair39234	0.126669	0.174322	0.400669	0.311724	1.284684	0.10113	0.187561
SynPair59919	0.067515	0.137524	0.254203	0.315179	0.487083	0.37756	0.108814
SynPair9228	0.096836	0.215415	0.473758	0.484492	0.424359	0.140847	0.166992
SynPair46227	0.034232	0.108835	0.334772	0.221109	0.249953	0.120874	0.100948
SynPair59565	0.082833	0.133382	0.29963	0.253603	0.224271	0.167575	0.168427
SynPair62096	0.062979	0.120915	0.225027	0.198974	0.261798	0.148482	0.077929
SynPair8116	0.380741	0.422331	0.556377	0.71258	0.603413	0.242037	0.413965
SynPair39350	0.045558	0.083806	0.214318	0.228772	0.219019	0.151318	0.070403
SynPair66150	0.027822	0.126304	0.247502	0.196882	0.243936	0.10132	0.082074
SynPair25438	0.129286	0.211258	0.331692	0.236659	0.194735	0.210117	0.151314
SynPair59744	0.070986	0.190231	0.404861	0.539635	1.342865	0.48206	0.264684
SynPair44057	0.05615	0.138274	0.276479	0.271613	0.236515	0.176232	0.144079
SynPair27971	0.053274	0.159974	0.23408	0.244083	0.204875	0.134096	0.056869
SynPair63341	0.138396	0.277549	0.418	0.482784	0.316766	0.201115	0.282844
SynPair25794	0.045093	0.108006	0.378078	0.251831	0.24118	0.217975	0.099093
SynPair40359	0.041716	0.100722	0.262264	0.19505	0.183567	0.104694	0.063171
SynPair23603	0.042413	0.1116	0.249298	0.210538	0.211354	0.106408	0.065242
SynPair21652	0.067937	0.143842	0.483195	0.385212	0.578522	0.164113	0.157228
SynPair18294	0.062126	0.089947	0.255677	0.212022	0.222432	0.128082	0.096454
SynPair14207	0.20774	0.192964	0.306577	0.220074	0.347828	0.196636	0.234939
SynPair1394	0.030354	0.082387	0.311121	0.179723	0.162321	0.13893	0.070349
SynPair28921	0.068964	0.091295	0.347505	0.226286	0.207087	0.138158	0.072312
SynPair56714	0.216716	0.124844	0.67581	0.147865	0.559479	0.373781	0.165637
SynPair4008	0.047884	0.19353	0.232281	0.322915	0.320954	0.132695	0.126593
SynPair55963	0.143449	0.311679	0.383449	0.3581	0.842118	0.310316	0.366553
SynPair296	0.028308	0.060837	0.182055	0.241214	0.239534	0.159153	0.07088
SynPair15139	0.052841	0.126304	0.289156	0.192643	0.196303	0.094137	0.09493
SynPair49132	0.25833	0.213655	0.491352	0.550387	1.739824	0.319654	0.097631
SynPair29663	0.106819	0.116784	0.247091	0.36351	0.313641	0.220877	0.119025
SynPair17168	0.260501	0.104231	0.291403	0.211028	0.180407	0.145902	0.134734
SynPair34170	0.127401	0.329557	0.120672	0.814279	0.60736	0.153536	0.102615
SynPair11353	0.061482	0.122401	0.277756	0.222266	0.180186	0.113971	0.062448
SynPair6291	0.089602	0.076935	0.161086	0.179933	0.107042	0.126804	0.438331
SynPair13302	0.075497	0.080895	0.22576	0.385743	0.319244	0.116477	0.064531
SynPair3069	0.059186	0.206407	0.267569	0.875376	1.332831	0.183696	0.178833
SynPair50953	0.052114	0.273295	0.58653	0.197954	0.701729	0.126527	0.174608
SynPair13266	0.095184	0.06901	0.73368	0.483805	0.623737	0.158769	0.192125
SynPair41148	0.035784	0.115057	0.286819	0.244461	0.328496	0.136224	0.103035
SynPair24585	0.05386	0.090426	0.258633	0.220219	0.219706	0.092307	0.179086
SynPair22412	0.060837	0.204525	0.223149	0.250019	0.169651	0.113764	0.078688
SynPair93	0.041468	0.129227	0.255295	0.233325	0.274022	0.149468	0.14709
SynPair60101	0.053224	0.088	0.350041	0.175549	0.236116	0.130821	0.272283
SynPair21619	0.019304	0.0598	0.276619	0.152655	0.28439	0.120668	0.089256
SynPair67160	0.012373	0.09062	0.18128	0.59264	0.579653	0.286506	0.413013
SynPair38360	0.041317	0.12773	0.231093	0.193279	0.212877	0.136159	0.067233
SynPair25473	0.052731	0.171551	0.288797	0.202374	0.238221	0.126258	0.091526
SynPair67004	0.023932	0.090326	0.334996	0.202983	0.159792	0.091813	0.062397
SynPair61193	0.035552	0.139738	0.276695	0.141515	0.168027	0.145532	0.114306
SynPair8218	0.052776	0.113218	0.242644	0.209426	0.176131	0.138711	0.06965
SynPair23480	0.217085	0.219346	0.428928	0.590808	0.846284	0.387834	0.09456
SynPair34297	0.083346	0.159972	0.339526	0.244943	0.222707	0.147378	0.378583
SynPair3146	0.136236	0.198605	0.82261	0.431946	0.724589	0.3417	0.102559
SynPair32300	0.052445	0.150131	0.264079	0.259374	0.205887	0.124138	0.055436
SynPair14084	0.056144	0.269713	0.377533	0.29824	0.601947	0.217524	0.142424
SynPair13349	0.119736	0.291628	0.475462	0.438596	0.955007	0.29288	0.111674
SynPair52451	0.057469	0.108519	0.302968	0.255977	0.279802	0.124143	0.809428
SynPair1117	0.087383	0.135968	0.370483	0.718892	0.212403	0.331571	0.114363
SynPair2278	0.049159	0.10293	0.243867	0.207803	0.173517	0.132345	0.096309
SynPair12077	0.105422	0.189034	0.242984	0.297345	0.34443	0.223812	0.301086
SynPair1073	0.146591	0.232678	0.436019	0.484575	0.521624	0.253417	0.174613
SynPair15016	0.270325	0.230994	0.416471	0.369796	0.494466	0.178519	0.471746
SynPair35205	0.059472	0.101137	0.181182	0.218103	0.251055	0.225934	0.199153
SynPair4043	0.546138	0.38912	0.907509	0.484833	0.676981	0.26488	0.173521
SynPair28516	0.104692	0.097782	0.459643	0.318531	0.270617	0.147513	0.09778
SynPair49179	0.250528	0.572924	0.544395	0.40413	0.535483	0.111743	0.249108
SynPair6176	0.125863	0.1652	0.727092	0.413643	0.308188	0.165766	0.176882
SynPair37330	0.141497	0.171021	0.321023	0.981324	0.420221	0.298582	0.467752
SynPair15172	0.035176	0.136875	0.306676	0.302137	0.253897	0.150571	0.122178
SynPair28472	0.043367	0.144975	0.2328	0.207112	0.28832	0.140036	0.070873
SynPair35361	0.027036	0.165698	0.148241	0.260444	0.219734	0.159879	0.114723
SynPair56367	0.207111	0.409608	0.737326	0.375932	0.48253	0.178067	0.278844
SynPair5621	0.05336	0.146842	0.272905	0.399487	0.476187	0.162314	0.0597
SynPair16625	0.063818	0.102741	0.320917	0.281753	0.299307	0.109722	0.093612
SynPair17803	0.185456	0.240903	0.52121	0.340443	0.429789	0.160668	0.162138
SynPair57059	0.123581	0.176438	0.486833	0.365229	0.564897	0.239349	0.156087
SynPair6932	0.04154	0.103633	0.280935	0.269936	0.250958	0.119141	0.060123
SynPair15936	0.059999	0.120274	0.252628	0.213996	0.191753	0.143456	0.050944
SynPair2488	0.061181	0.09233	0.280072	0.295226	0.219173	0.158399	0.099632
SynPair12687	0.121558	0.081154	0.494378	0.514185	0.421928	0.373459	0.099933
SynPair7714	0.124057	0.134509	0.360384	0.487783	0.546269	0.160569	0.116238
SynPair1683	0.062355	0.114823	0.278529	0.249663	0.224658	0.130137	0.049898
SynPair10906	0.063249	0.146217	0.342112	0.285594	0.272479	0.212095	0.08382
SynPair31533	0.052852	0.146367	0.200696	0.236741	0.12668	0.080217	0.103858
SynPair35889	0.025536	0.092907	0.223264	0.254871	0.31267	0.202441	0.112803
SynPair13771	0.07691	0.16347	0.371032	0.449136	0.561578	0.191871	0.158456
SynPair3902	0.202917	0.139871	0.571376	0.77401	0.888832	0.290093	0.152557
SynPair51262	0.065958	0.22068	0.557128	0.34728	0.301154	0.757884	0.149228
SynPair12957	0.161417	0.181399	0.805083	0.239399	0.184537	0.875719	1.14595
SynPair935	0.081528	0.202004	0.578343	0.413806	0.385534	0.15623	0.152784
SynPair6786	0.096426	0.13778	0.398982	0.284969	0.250593	0.152288	0.051815
SynPair13615	0.084049	0.093327	0.18523	0.186061	0.28361	0.091151	0.043842
SynPair51306	0.218768	0.175324	0.468588	0.287381	0.73523	0.157247	0.265724
SynPair12833	0.082006	0.126602	0.377618	0.378206	0.297729	0.269855	0.239043
SynPair16589	0.074725	0.11435	0.248344	0.493493	0.491795	0.2461	0.137386
SynPair67924	0.036419	0.079422	0.224845	0.234069	0.15853	0.129836	0.072308
SynPair38758	0.160671	0.234781	0.49729	0.189218	0.439181	0.179742	0.117612
SynPair65975	0.021824	0.789401	0.238534	0.296327	0.220287	0.135179	0.164325
SynPair24375	0.089463	0.105735	0.274543	0.277505	0.294647	0.141664	0.109871
SynPair63986	0.27689	0.429171	0.818898	0.466169	1.107799	0.429971	0.282392
SynPair9806	0.05988	0.113028	0.213026	0.993291	0.425003	0.232971	0.230449
SynPair44424	0.055644	0.103537	0.304354	0.166797	0.238626	0.202327	0.121794
SynPair43445	0.100968	0.177037	0.507779	0.529346	0.694362	0.086972	0.294944
SynPair26088	0.368747	0.318613	0.348087	0.633985	0.667216	0.377404	0.292476
SynPair30722	0.082421	0.087268	0.360014	0.443452	0.328855	0.167109	0.193883
SynPair3949	0.008968	0.060257	0.283929	0.165924	0.308409	0.125078	0.180569
SynPair10531	0.085615	0.151471	0.327614	0.160129	0.269711	0.120133	0.156197
SynPair51229	0.13965	0.211185	0.469129	0.351829	0.616091	0.265871	0.118663
SynPair12404	0.181407	0.116791	0.380244	0.276402	0.265815	0.134378	0.535116
SynPair14593	0.17339	0.335337	0.630988	0.810771	1.046377	0.313854	0.20231
SynPair1400	0.072258	0.271526	0.247711	0.353411	0.22425	0.160883	0.088137
SynPair29093	0.055151	0.139961	0.168155	0.247138	0.271048	0.137448	0.151998
SynPair34780	0.063236	0.114335	0.331234	0.262868	0.22833	0.122032	0.173024
SynPair49812	0.058906	0.135247	0.323024	0.200278	0.231202	0.180584	0.322208
SynPair34850	0.061905	0.30054	0.469379	0.366065	0.906492	0.399693	0.161252
SynPair48634	0.092349	0.138419	0.296259	0.270241	0.285896	0.137796	0.293706
SynPair15465	0.031379	0.059116	0.243559	0.5235	0.383965	0.08953	0.224488
SynPair17848	0.025006	0.16193	0.236745	0.189854	0.186514	0.125316	0.099079
SynPair34548	0.172079	0.20927	0.746529	0.495961	0.828598	0.333913	0.230607
SynPair37743	0.066815	0.113038	0.218502	0.203276	0.313869	0.157759	0.201568
SynPair4928	0.073171	0.368768	0.57835	0.477108	0.958821	0.260162	0.213346
SynPair36519	0.056656	0.151051	0.285673	0.277145	0.186371	0.190674	0.081172
SynPair60416	0.091491	0.099399	0.318425	0.241699	0.376251	0.157129	0.136044
SynPair42654	0.170981	0.271237	0.81055	0.583135	0.974694	0.111779	0.157375
SynPair62447	0.069256	0.154681	0.316378	0.234863	0.253435	0.126014	0.068339
SynPair38713	0.039581	0.080553	0.22817	0.269746	0.234917	0.152077	0.108012
SynPair65542	0.099733	0.185736	0.316553	0.300496	0.281328	0.170341	0.156936
SynPair58042	0.129584	0.219131	0.291245	0.255116	0.615096	0.300909	0.296213
SynPair67513	0.044738	0.134155	0.270654	0.288538	0.29016	0.096571	0.13648
SynPair65426	0.066071	0.045184	0.320613	0.21049	0.221184	0.158695	0.332033
SynPair22651	0.064881	0.099886	0.216781	0.164199	0.200161	0.229306	0.129083
SynPair64284	0.08035	0.108898	0.290772	0.31516	0.37616	0.218744	0.105808
SynPair8293	0.058667	0.143246	0.299856	0.322964	0.224001	0.119056	0.379288
SynPair42100	0.098936	0.152816	0.290544	0.734442	0.874214	0.103618	0.147008
SynPair21942	0.070112	0.133717	0.293062	0.18334	0.244472	0.130507	0.099671
SynPair42064	0.881517	0.877031	1.702029	0.407553	1.012118	0.376272	0.434732
SynPair60226	0.06591	0.09978	0.159246	0.239206	0.191012	0.134742	0.116131
SynPair18254	0.206172	0.304406	0.813151	0.412262	0.586845	0.398645	0.193285
SynPair9201	0.055223	0.14078	0.266287	0.227717	0.201856	0.124259	0.0895
SynPair38047	0.035997	0.113583	0.267	0.224724	0.230081	0.111786	0.044319
SynPair47054	0.056943	0.152995	0.156834	0.27809	0.241425	0.10046	0.101922
SynPair67323	0.094804	0.080156	0.581836	0.908496	0.718072	0.257148	0.110682
SynPair59428	0.074539	0.254226	0.426931	0.769059	1.126949	0.809185	0.220264
SynPair39379	0.204601	0.195534	0.43143	0.448741	0.547499	0.300644	1.284445
SynPair9365	0.025596	0.10991	0.233472	0.144236	0.260288	0.153772	0.124371
SynPair26847	0.087547	0.100424	0.333755	0.241852	0.32662	0.171503	0.09215
SynPair38123	0.027283	0.088606	0.201908	0.264243	0.18995	0.188506	0.070584
SynPair10265	0.335343	0.27204	0.773166	0.507367	0.534944	0.375393	0.229373
SynPair50727	7e-06	0.123218	0.302349	0.564324	0.282129	0.077714	0.087587
SynPair57896	0.078942	0.115105	0.290906	0.222205	0.219119	0.116719	0.113297
SynPair33319	0.101099	0.268491	0.497156	0.713677	1.426032	0.393684	0.464683
SynPair51419	0.121254	0.286886	0.222705	0.529653	0.554332	0.144405	0.13365
SynPair31348	0.05121	0.09387	0.219109	0.285134	0.302925	0.087078	0.124586
SynPair1354	0.073865	0.116271	0.223616	0.226779	0.186521	0.130636	0.065754
SynPair56804	0.04966	0.103385	0.191473	0.322705	0.596863	0.139321	0.118758
SynPair29817	0.171957	0.351577	0.531668	0.42492	0.448875	0.464059	0.30982
SynPair56478	0.049403	0.101043	0.271568	0.217328	0.197416	0.110634	0.097416
SynPair28631	0.038141	0.074739	0.310986	0.279225	0.150719	0.174361	0.055955
SynPair6251	0.05016	0.093726	0.277357	0.266704	0.332558	0.375815	0.325935
SynPair56960	0.242853	0.287541	0.468929	0.523072	0.550395	0.255191	0.570331
SynPair12198	0.105069	0.249663	0.602806	0.684686	0.427324	0.217574	0.174699
SynPair48004	0.046827	0.087853	0.273587	0.23487	0.210246	0.129346	0.087011
SynPair17204	0.137077	0.131986	0.382161	0.49559	0.915818	0.082594	0.181408
SynPair2397	0.074028	0.167781	0.410536	0.294858	0.342521	0.17203	0.091621
SynPair11393	0.126113	0.183103	0.289823	0.494885	0.389988	0.20676	0.093264
SynPair4200	0.371959	0.133658	0.501285	0.503758	1.06697	0.116687	0.149344
SynPair35046	0.058868	0.104619	0.236857	0.22795	0.243225	0.155455	0.057701
SynPair59507	0.033856	0.117405	0.284761	0.237064	0.274082	0.123045	0.09924
SynPair42383	0.075892	0.130245	0.33975	0.345812	0.241301	0.085992	0.146529
SynPair41188	0.045106	0.122773	0.28439	0.198349	0.238723	0.125616	0.117775
SynPair66132	0.03369	0.168223	0.392091	0.301719	0.357215	0.137981	0.128206
SynPair67368	0.135846	0.303976	0.430402	0.38162	1.60611	0.202843	0.336125
SynPair65339	0.214722	0.322753	0.775871	0.484545	0.60379	0.169087	0.216808
SynPair64163	0.066193	0.09924	0.221891	0.274506	0.260684	0.102596	0.0853
SynPair65095	0.175227	0.279797	0.695562	0.653488	1.224269	0.438364	0.14251
SynPair9082	0.061601	0.124616	0.512901	0.4067	0.379711	0.148339	0.145411
SynPair23440	0.161588	0.13872	0.36565	0.424652	1.940442	0.196232	0.369366
SynPair45286	0.074285	0.088939	0.232441	0.167764	0.183207	0.146048	0.076307
SynPair43311	0.16855	0.242924	0.33631	0.504946	0.430951	0.241955	0.252001
SynPair41224	0.069662	0.120626	0.293874	0.490995	0.325303	0.150252	0.185697
SynPair21909	0.06754	0.114157	0.263863	0.112224	0.201007	0.123157	0.090026
SynPair23958	0.077406	0.168092	0.313729	0.529692	0.228322	0.569758	0.139165
SynPair7124	0.053061	0.107153	0.300861	0.36043	0.181161	0.149084	0.0713
SynPair5175	0.090624	0.067207	0.37476	0.258936	0.303061	0.210636	0.17807
SynPair16171	0.044569	0.12952	0.333825	0.320109	0.268186	0.15393	0.07668
SynPair7040	0.074073	0.142036	0.246082	0.230046	0.177852	0.105268	0.05623
SynPair14044	0.034641	0.101066	0.191807	0.207094	0.172676	0.126293	0.076008
SynPair30391	0.049505	0.109897	0.198939	0.19466	0.183034	0.106564	0.090993
SynPair16015	0.053859	0.173564	0.434339	0.560728	0.791329	0.20623	0.137047
SynPair34257	0.126456	0.163624	0.253702	0.197335	0.409934	0.187084	0.261271
SynPair56557	0.319286	0.32965	1.276664	0.278554	1.115173	0.441958	1.25884
SynPair10182	0.078844	0.163048	0.239828	0.301969	0.187811	0.135188	0.152989
SynPair51536	0.123305	0.126361	0.327005	1.106176	0.293885	0.392805	0.216543
SynPair31267	0.047562	0.119184	0.252888	0.185414	0.189437	0.07886	0.030608
SynPair17087	0.035062	0.122519	0.241306	0.239917	0.238811	0.118323	0.105205
SynPair4083	0.015395	0.12503	0.229087	0.142029	0.217181	0.157384	0.081212
SynPair37294	0.225075	0.401285	0.556435	0.382829	0.549449	0.272854	0.236409
SynPair13141	0.054259	0.192997	0.335297	0.206795	0.255596	0.113621	0.12884
SynPair31303	0.283562	0.461072	0.471644	0.707446	0.94334	0.596521	0.453033
SynPair48287	0.053395	0.102569	0.256366	0.279587	0.253053	0.166226	0.091535
SynPair52305	0.057639	0.047269	0.262449	0.271531	0.249976	0.113056	0.104814
SynPair625	0.811025	0.176932	0.461915	0.327079	0.373628	0.105725	0.073522
SynPair10616	0.127298	0.068215	0.29144	0.293217	0.44636	0.17922	0.172985
SynPair13861	0.201503	0.209665	0.604315	0.42414	0.810476	0.182468	0.154868
SynPair16781	0.085436	0.183881	0.342166	0.528363	0.358537	0.174919	0.124587
SynPair741	0.190583	0.167249	0.260241	0.166933	0.957187	0.119289	0.135075
SynPair1727	0.391432	0.263843	0.504873	0.384366	1.024272	0.346553	0.787083
SynPair11528	0.057747	0.102612	0.255249	0.300318	0.223599	0.194046	0.109861
SynPair49899	0.050135	0.146081	0.251947	0.249319	0.22507	0.121712	0.075312
SynPair3776	0.045616	0.114686	0.677385	0.308388	0.235258	0.10129	0.093759
SynPair15892	0.044085	0.128872	0.287568	0.285403	0.256572	0.173032	0.10002
SynPair4717	0.028209	0.112945	0.20637	0.187093	0.183572	0.104684	0.062475
SynPair57251	0.027917	0.150099	0.310112	0.537871	0.117822	0.264966	0.325021
SynPair7960	0.188266	0.140875	0.569895	0.771881	0.557819	0.152119	0.146555
SynPair31497	0.045512	0.10105	0.28855	0.232291	0.191203	0.12201	0.113014
SynPair15742	0.039292	0.124623	0.216473	0.210624	0.230396	0.130258	0.073396
SynPair48513	0.059723	0.140662	0.280081	0.411221	0.249892	0.162911	0.064615
