	Sobic	Seita	Ortho	Orysa	Bradi	Pavag	Zmays
SynPair28653	0.003841	0.009887	0.042999	0.022455	0.03762	0.026701	0.0181
SynPair2291	0.177747	0.086079	0.157531	0.116695	0.161954	0.145465	0.113197
SynPair48102	0.037426	0.055783	0.137416	0.084693	0.10277	0.054869	0.038105
SynPair28737	8e-06	0.005393	0.010529	0.008989	0.016264	0.01952	0.006523
SynPair17266	0.03922	0.018446	0.061166	0.146686	0.10816	0.029792	0.033908
SynPair4262	0.006063	0.019696	0.113739	0.025507	0.021081	0.010571	0.007057
SynPair57724	0.005792	0.007333	0.039415	0.031243	0.040216	0.012649	0.01384
SynPair6233	0.021803	0.015597	0.034746	0.043221	0.044468	0.021126	0.012768
SynPair15237	0.002989	0.010794	0.042611	0.013365	0.02647	0.009326	0.004254
SynPair51963	0.004851	0.010596	0.017319	0.020631	0.024385	0.009644	0.013641
SynPair36183	0.006028	0.027996	0.031958	0.060737	0.069805	0.036301	0.022984
SynPair234	0.023922	0.039565	0.076715	0.085301	0.091805	0.052711	0.040181
SynPair5394	0.017654	0.02279	0.053086	0.055936	0.062323	0.033569	0.018692
SynPair3203	0.024515	0.014156	0.027861	0.049967	0.055743	0.016464	0.012572
SynPair30170	0.007962	0.017416	0.062529	0.046715	0.054521	0.025956	0.023959
SynPair52670	0.012831	0.021766	0.077839	0.067342	0.046411	0.031801	0.017937
SynPair13168	0.011891	1e-05	0.030314	0.00595	0.017951	0.005839	0.017918
SynPair26941	0.001536	0.010159	0.016636	0.020796	0.017282	0.006478	0.00243
SynPair25736	0.006449	0.013997	0.0301	0.042049	0.043588	0.050457	0.015239
SynPair22887	0.006429	0.01525	0.035812	0.013471	0.021045	0.000938	3.5e-05
SynPair18236	0.008755	0.02274	0.056003	0.031648	0.043677	0.02454	0.036808
SynPair9307	0.021476	0.030587	0.06082	0.06261	0.089045	0.027308	0.026662
SynPair46308	0.017514	0.074602	0.034959	0.048882	0.044753	0.047311	0.093557
SynPair18352	0.001524	0.004023	0.01265	0.003359	0.006027	0.004031	0.004614
SynPair27603	0.027368	0.03074	0.072219	0.053251	0.066485	0.037009	0.039711
SynPair22633	0.007911	0.016884	0.050473	0.042507	0.038039	0.018085	0.034669
SynPair21844	0.009792	0.03465	0.046623	0.055911	0.041748	0.025977	0.017334
SynPair23469	0.026585	0.033288	0.046704	0.07158	0.16414	0.032988	0.023471
SynPair22757	0.026223	0.020851	0.060624	0.027207	0.074307	0.033983	0.021068
SynPair8395	0.031429	0.061814	0.106907	0.102284	0.208793	0.09462	0.089041
SynPair55492	0.036565	0.009985	0.069113	0.04066	0.093493	0.040807	0.01172
SynPair11016	0.017137	0.053643	0.080504	0.074086	0.119336	0.033358	0.034522
SynPair3248	0.007451	0.020627	0.052687	0.035461	0.04223	0.016991	0.015925
SynPair4185	0.011994	0.026286	0.050722	0.080297	0.081341	0.040239	0.026868
SynPair17181	5e-06	0.023387	0.060334	0.037884	0.042661	0.048149	1.9e-05
SynPair2012	0.00758	0.013449	0.03316	0.025074	0.02911	0.012656	0.006848
SynPair12379	0.027242	0.018998	0.062833	0.052481	0.061793	0.080474	0.00675
SynPair51430	0.007218	0.003558	0.029349	0.018676	0.022985	0.008943	0.012942
SynPair3080	0.007716	0.007674	0.081816	0.022767	0.02635	0.033902	0.026023
SynPair14142	0.016194	0.014763	0.036285	0.066306	0.0639	0.027526	0.032253
SynPair49313	0.010796	0.017619	0.042915	0.031853	0.050131	0.017818	0.080561
SynPair30297	0.058906	0.042308	0.082066	0.137304	0.170462	0.052278	0.05262
SynPair4229	0.016437	0.050445	0.088071	0.089801	0.074566	0.043752	0.023983
SynPair34235	0.011245	0.014235	0.016105	0.004201	0.031045	0.01096	0.014988
SynPair7022	0.007479	0.00933	0.030898	0.040533	0.045284	0.018215	0.015487
SynPair23422	0.009679	0.011428	0.047742	0.040761	0.046859	0.028397	0.024542
SynPair22678	5e-06	0.013774	0.021172	0.020108	0.058359	0.049777	0.009139
SynPair40178	0.01151	0.010316	0.02893	0.033779	0.06003	0.019501	0.020591
SynPair27998	0.017531	0.017986	0.045489	0.109628	0.119625	0.029544	0.018447
SynPair63160	0.008118	0.00703	0.030507	0.032145	0.038583	0.007184	0.013012
SynPair61055	0.040997	0.077645	0.167066	0.145902	0.148449	0.092032	0.049027
SynPair39198	0.001843	0.005494	0.014957	0.007282	0.017023	0.005535	0.00557
SynPair9184	0.016213	0.014223	0.058546	0.055897	0.115665	0.050861	0.036222
SynPair8072	0.001366	0.006859	0.02306	0.014948	0.010015	0.008222	0.013722
SynPair39234	0.006578	0.008959	0.055372	0.008994	0.102365	0.01457	0.038807
SynPair59919	0.012726	0.011533	0.041577	0.033095	0.049757	0.015367	0.011794
SynPair9228	0.012382	0.031954	0.061655	0.082236	0.080067	0.022602	0.017525
SynPair46227	0.008736	0.025218	0.080155	0.09036	0.102321	0.037175	0.023261
SynPair59565	0.01663	0.025944	0.03503	0.048043	0.047446	0.03949	0.030978
SynPair62096	0.057595	0.001264	0.008461	0.01522	0.021441	0.009677	0.02027
SynPair8116	0.090644	0.097076	0.14223	0.182884	0.110646	0.179074	0.150853
SynPair39350	0.00867	0.016299	0.03353	0.033892	0.049541	0.02191	0.015729
SynPair66150	0.009788	0.024095	0.065541	0.054918	0.057567	0.039785	0.030381
SynPair25438	0.004746	0.01339	0.030731	0.013345	0.026254	0.027646	0.025388
SynPair59744	0.009554	0.014218	0.065643	0.053047	0.157911	0.023328	0.013779
SynPair44057	0.006298	0.010998	0.017132	0.01571	0.021496	0.012725	0.015252
SynPair27971	0.005583	0.020978	0.028393	0.023326	0.033511	0.017498	0.011287
SynPair63341	0.030228	0.029618	0.08521	0.080899	0.09987	0.036761	0.03469
SynPair25794	0.018059	0.014779	0.039658	0.06567	0.077161	0.083684	0.016206
SynPair40359	0.009734	0.014568	0.035648	0.040896	0.036479	0.010034	0.00771
SynPair23603	0.006166	0.010092	0.027075	0.026549	0.019668	0.009137	0.007638
SynPair21652	0.000892	0.014961	0.032337	0.044738	0.037191	0.006948	0.013229
SynPair18294	0.017239	0.039715	0.077253	0.055611	0.070745	0.038658	0.031349
SynPair14207	0.075593	0.042921	0.091587	0.070327	0.09687	0.034046	0.095385
SynPair1394	0.008253	0.030331	0.074647	0.102912	0.092135	0.110224	0.024229
SynPair28921	0.009689	0.007928	0.069884	0.028133	0.035343	0.016296	0.021368
SynPair56714	0.0089	0.024657	0.033487	0.047238	0.04322	0.049251	0.031472
SynPair4008	0.014976	0.016925	0.034819	0.060142	0.04188	0.019413	0.01186
SynPair55963	0.049485	0.097102	0.102771	0.109273	0.211002	0.092081	0.061205
SynPair296	0.010752	0.014967	0.019501	0.079526	0.043377	0.01193	0.010294
SynPair15139	0.010933	0.012362	0.024723	0.032346	0.047084	0.02444	0.01697
SynPair49132	0.002554	0.010623	4.9e-05	0.00287	0.068925	0.025675	0.00499
SynPair29663	0.016753	0.024106	0.042162	0.060152	0.059976	0.030107	0.038513
SynPair17168	0.067937	0.047956	0.028891	0.039611	0.023712	0.029261	0.03801
SynPair34170	0.02387	0.05045	0.05546	0.180177	0.116829	0.04053	0.070049
SynPair11353	0.00616	0.006398	0.023229	0.022154	0.032594	0.013481	0.007513
SynPair6291	9e-06	0.003627	0.025492	0.012169	0.019913	1.3e-05	0.035623
SynPair13302	0.02176	0.030051	0.045947	0.035759	0.160714	0.035493	0.045183
SynPair3069	0.02024	0.017514	0.091287	0.06246	0.12017	0.036688	0.023852
SynPair50953	0.009518	0.027982	0.131846	0.094661	0.081794	0.036208	0.029212
SynPair13266	0.031852	0.035987	0.080816	0.104139	0.132661	0.061206	0.039751
SynPair41148	0.019507	0.023748	0.053522	0.081725	0.102043	0.03046	0.020182
SynPair24585	0.010089	0.026762	0.049035	0.068269	0.051575	0.037347	0.077989
SynPair22412	0.005268	0.002309	0.024058	0.017584	0.032336	0.010223	0.02772
SynPair93	0.010375	0.024441	0.041419	0.034916	0.062665	0.031121	0.041048
SynPair60101	0.012423	0.01331	0.071617	0.054335	0.053745	0.01152	0.072745
SynPair21619	0.003082	0.015625	0.041726	0.042959	0.059769	0.004121	0.059769
SynPair67160	0.012841	0.014073	0.070467	0.051063	0.061907	0.016209	0.036047
SynPair38360	0.018416	0.031855	0.062748	0.050762	0.053317	0.032497	0.022719
SynPair25473	0.010684	0.017574	0.023099	0.028544	0.043514	0.008741	0.019431
SynPair67004	0.00641	0.026647	0.074773	0.062373	0.037078	0.025189	0.011859
SynPair61193	0.012625	0.025531	0.070407	0.050847	0.060684	0.020641	0.063307
SynPair8218	0.027686	0.014282	0.040607	0.052154	0.03948	0.011609	0.017635
SynPair23480	0.039866	0.085349	0.101533	0.150868	0.116852	0.093317	0.027923
SynPair34297	0.005941	0.008091	0.019749	0.01902	0.032831	0.012641	0.173703
SynPair3146	0.015375	0.021869	0.06703	0.083273	0.071494	0.028299	0.014012
SynPair32300	0.014	0.024281	0.063225	0.05821	0.058104	0.052545	0.014251
SynPair14084	0.018144	0.02642	0.040583	0.037357	0.039424	0.022069	0.016932
SynPair13349	0.018005	0.032249	0.045058	0.063243	0.072324	0.021845	0.023106
SynPair52451	0.018006	0.014154	0.024508	0.027684	0.039698	0.017591	0.171367
SynPair1117	0.014189	0.013508	0.064634	0.047303	0.052941	0.020019	0.018931
SynPair2278	0.004813	0.007684	0.011239	0.018115	0.020506	0.009458	0.010389
SynPair12077	0.035325	0.039801	0.066013	0.060048	0.06958	0.064974	0.040122
SynPair1073	0.004871	0.01123	0.040637	0.031438	0.036284	0.022855	0.01145
SynPair15016	0.0934	0.060771	0.095843	0.077068	0.107023	0.059257	0.079799
SynPair35205	0.009945	0.012465	0.045987	0.042502	0.054441	0.026476	0.07338
SynPair4043	0.015758	0.006474	0.036901	0.024369	0.026285	0.007706	0.011047
SynPair28516	0.054524	0.049153	0.390862	0.121829	0.129166	0.090384	0.06383
SynPair49179	0.228591	0.01133	0.133458	0.132925	0.188809	0.023146	0.016357
SynPair6176	0.05192	0.035744	0.132931	0.118301	0.135073	0.077978	0.080051
SynPair37330	0.016714	0.025642	0.044394	0.05217	0.075666	0.047951	0.106128
SynPair15172	0.014687	0.025967	0.068192	0.054539	0.059403	0.034151	0.029432
SynPair28472	0.004463	0.007807	0.023462	0.012752	0.042989	0.011546	0.011598
SynPair35361	0.006375	0.005915	0.017241	0.019698	0.030175	0.011207	0.019852
SynPair56367	0.003853	0.018757	0.043916	0.018789	0.04875	0.018363	0.014147
SynPair5621	0.025295	0.063425	0.110696	0.149216	0.267575	0.080675	0.043227
SynPair16625	0.010603	0.022979	0.062	0.048471	0.041941	0.033563	0.014538
SynPair17803	0.025618	0.039053	0.060909	0.059219	0.067184	0.038908	0.034709
SynPair57059	0.003204	0.013218	0.037359	0.050168	0.055121	0.00936	0.033025
SynPair6932	0.006631	0.019483	0.045959	0.03902	0.060211	0.027466	0.010361
SynPair15936	0.003198	0.01803	0.03165	0.029993	0.022912	0.006918	0.013008
SynPair2488	0.04252	0.103244	0.204801	0.17306	0.21693	0.132052	0.096943
SynPair12687	0.017393	0.144574	0.013228	0.003008	0.015693	0.145433	0.016112
SynPair7714	0.024408	0.015971	0.0295	0.080701	0.062829	0.019566	0.021389
SynPair1683	0.03398	0.031675	0.073856	0.076092	0.082502	0.0613	0.038845
SynPair10906	0.002732	0.014508	0.019526	0.019584	0.039318	0.009423	0.01164
SynPair31533	0.003559	0.014053	0.036492	0.017657	0.035696	0.027946	0.023887
SynPair35889	0.01843	0.019125	0.066562	0.026839	0.046988	0.01672	0.043725
SynPair13771	0.020474	0.022923	0.058717	0.047183	0.053252	0.030931	0.032083
SynPair3902	0.000957	0.018616	0.040757	0.047378	0.032965	0.008536	0.00869
SynPair51262	0.005419	0.005214	0.040409	0.060618	0.015265	0.029415	0.00524
SynPair12957	0.145622	0.046445	0.166096	0.05264	0.03621	0.03184	0.026118
SynPair935	0.018676	0.020665	0.087749	0.059332	0.065951	0.045073	0.015723
SynPair6786	0.00528	0.017532	0.077101	0.061398	0.054593	0.021814	0.01717
SynPair13615	0.004016	0.010547	0.02507	0.029736	0.022885	0.006324	0.005947
SynPair51306	0.013801	0.018359	0.026208	0.020916	0.040803	0.018648	0.031525
SynPair12833	0.010586	0.002232	0.017456	0.021443	0.02482	0.017072	0.036601
SynPair16589	0.024228	0.027804	0.08902	0.169394	0.119329	0.053657	0.036243
SynPair67924	0.0065	0.008954	0.024197	0.021545	0.031545	1.3e-05	0.0174
SynPair38758	0.005634	0.015496	0.071214	0.091474	0.096727	0.032547	0.044779
SynPair65975	0.012407	0.280991	0.049678	0.057042	0.015498	1.4e-05	0.025392
SynPair24375	0.015729	0.017909	0.044643	0.091466	0.113617	0.038003	0.031851
SynPair63986	0.006412	0.00733	0.025432	0.014778	0.030877	0.019635	0.02134
SynPair9806	0.009524	0.008265	0.025866	0.102124	0.062003	0.024797	0.041397
SynPair44424	0.01488	0.014622	0.036265	0.037576	0.072848	0.008172	0.009845
SynPair43445	0.013339	0.020856	0.047064	0.054256	0.068901	0.026253	0.036141
SynPair26088	0.011656	0.018909	0.039374	0.074672	0.048899	0.024105	0.047654
SynPair30722	0.017135	0.017648	0.073604	0.157336	0.091449	0.032739	0.048683
SynPair3949	0.010303	0.006524	0.039046	0.014971	0.04177	0.019817	0.010109
SynPair10531	0.022381	0.041615	0.074479	0.036358	0.059462	0.043333	0.087764
SynPair51229	0.018039	0.024223	0.05298	0.052198	0.053894	0.030457	0.016331
SynPair12404	0.036855	0.014941	0.036321	0.024109	0.029662	0.018026	0.075394
SynPair14593	0.017542	0.02911	0.073925	0.066291	0.074256	0.036237	0.042907
SynPair1400	0.043953	0.065621	0.095234	0.128041	0.097909	0.067863	0.046367
SynPair29093	0.0069	0.009511	0.048288	0.033889	0.041231	0.011491	0.016811
SynPair34780	0.018135	0.031262	0.095542	0.072438	0.075318	0.063026	0.079819
SynPair49812	0.010674	0.005934	0.030941	0.025672	0.040159	0.029538	0.145283
SynPair34850	0.030269	0.047732	0.114557	0.063347	0.097439	0.071732	0.058664
SynPair48634	0.007769	0.032485	0.031124	0.050126	0.03689	0.024989	0.038245
SynPair15465	0.018008	6e-06	0.060394	0.117178	0.005906	0.005824	0.017907
SynPair17848	0.001392	0.00722	0.011653	0.008088	0.009998	0.004212	0.004249
SynPair34548	0.006574	0.002263	0.048188	0.025345	0.084702	0.02353	0.011795
SynPair37743	0.001566	1.1e-05	0.008473	0.009989	0.015091	0.001573	0.002062
SynPair4928	0.009318	0.014362	0.031416	0.045332	0.05187	0.023993	0.014775
SynPair36519	0.005466	0.009896	0.028132	0.028164	0.035255	0.011622	0.009447
SynPair60416	0.006675	0.017293	0.043778	0.040587	0.027649	0.012768	0.031858
SynPair42654	0.006988	0.016706	0.048769	0.039276	0.119283	0.016729	0.050503
SynPair62447	0.005713	0.011893	0.024961	0.01747	0.017923	0.010347	0.009754
SynPair38713	0.007922	0.012272	0.031722	0.039651	0.036327	0.016679	0.021974
SynPair65542	0.002527	0.015891	0.037045	0.019392	0.058676	0.014341	0.03295
SynPair58042	0.016789	0.040155	0.088645	0.078036	0.079538	0.037877	0.033004
SynPair67513	0.000988	0.012837	0.021296	0.013706	0.018566	0.014879	0.049487
SynPair65426	0.011955	0.013064	0.042033	0.03191	0.045187	0.031454	0.020275
SynPair22651	0.014569	0.072399	0.045655	0.038452	0.023805	0.038119	0.025505
SynPair64284	0.008278	0.013306	0.02487	0.031246	0.034545	0.018331	0.010907
SynPair8293	0.008772	0.022819	0.044373	0.049517	0.052096	0.02287	0.043711
SynPair42100	0.028757	0.016749	0.064728	0.13154	0.146131	0.02227	0.054663
SynPair21942	0.010272	0.02586	0.047201	0.06208	0.086742	0.063819	0.018539
SynPair42064	0.125316	0.091575	0.174932	0.026326	0.031534	0.02253	0.012509
SynPair60226	0.02162	0.052902	0.069597	0.08839	0.06844	0.040714	0.039091
SynPair18254	0.001668	0.003322	0.011162	0.007268	0.011691	0.006611	0.007528
SynPair9201	0.010323	0.01741	0.03983	0.045009	0.054146	0.023053	0.041493
SynPair38047	0.009519	0.040141	0.073454	0.05423	0.061542	0.033626	0.020886
SynPair47054	6e-06	0.00146	1.6e-05	0.001174	0.008429	1e-05	1e-05
SynPair67323	0.026877	0.031622	0.133963	0.225803	0.091019	0.04877	0.040428
SynPair59428	0.015011	0.062674	0.167373	0.064837	0.228394	0.176143	0.049529
SynPair39379	0.036163	0.04791	0.051002	0.061668	0.069953	0.037093	0.229845
SynPair9365	0.001966	0.01718	0.04082	0.025593	0.038392	0.017168	0.018661
SynPair26847	0.002028	0.008208	0.012447	0.024028	0.017169	0.007632	0.004169
SynPair38123	0.011411	0.016902	0.031625	0.029179	0.041611	0.023993	0.011344
SynPair10265	0.014534	0.025894	0.070307	0.047465	0.063946	0.083354	0.049303
SynPair50727	0.0	0.026124	0.032326	0.018113	0.005937	0.011738	0.005873
SynPair57896	0.016365	0.016529	0.053157	0.037471	0.053622	0.024174	0.014256
SynPair33319	0.02422	0.026216	0.043342	0.08385	0.150563	0.10661	0.096587
SynPair51419	0.008328	0.006173	0.035411	0.042337	0.083388	0.032219	0.025557
SynPair31348	0.001487	0.004352	0.013231	0.003042	0.015569	0.004427	0.006652
SynPair1354	0.027235	0.032905	0.086252	0.06044	0.054949	0.038346	0.022043
SynPair56804	0.013391	0.016649	0.041218	0.116296	0.130306	0.02092	0.027746
SynPair29817	0.033613	0.031807	0.104304	0.059532	0.09868	0.091756	0.134734
SynPair56478	0.003258	0.005365	0.010548	0.009498	0.009582	0.006554	0.004076
SynPair28631	0.013844	0.024589	0.064822	0.052391	0.038613	0.046376	0.018508
SynPair6251	0.015176	0.023585	0.067255	0.050075	0.086407	0.060878	0.065452
SynPair56960	0.038121	0.03223	0.058036	0.047502	0.141761	0.042303	0.08566
SynPair12198	0.008795	0.023716	0.048338	0.049215	0.054997	0.027584	0.017205
SynPair48004	0.003003	0.005371	0.024788	0.011523	0.055994	0.011757	0.017882
SynPair17204	0.013822	0.018041	0.078283	0.041693	0.130838	0.020646	0.023188
SynPair2397	0.00436	0.014854	0.034617	0.031386	0.050974	0.017461	0.007891
SynPair11393	0.033233	0.015243	0.09278	0.118712	0.130094	0.016617	0.027056
SynPair4200	0.035143	0.029147	0.06227	0.026677	0.031306	0.021631	0.017656
SynPair35046	0.007577	0.009525	0.024722	0.030265	0.035102	0.026325	0.016223
SynPair59507	3e-06	0.009311	0.05248	0.021138	0.044153	0.012062	0.00726
SynPair42383	0.005613	0.008973	0.017229	0.029587	0.031327	0.007349	0.028972
SynPair41188	0.004931	0.008342	0.027166	0.024652	0.015701	0.017093	0.01185
SynPair66132	0.002554	0.007316	0.02175	0.026393	0.020689	0.012531	0.00948
SynPair67368	0.009114	0.015906	0.014462	0.038283	0.056673	0.013765	0.024869
SynPair65339	0.010847	0.024076	0.049842	0.064865	0.129783	0.033026	0.033329
SynPair64163	0.025373	0.035407	0.109151	0.12493	0.151284	0.042592	0.06058
SynPair65095	0.013318	0.030117	0.072881	0.100696	0.118128	0.035801	0.032401
SynPair9082	0.023901	0.035071	0.147956	0.139721	0.074514	0.047765	0.029312
SynPair23440	0.02865	0.033498	0.126766	0.065721	0.496968	0.037967	0.107263
SynPair45286	0.004823	0.008408	0.015885	0.015983	0.01788	0.00131	0.006208
SynPair43311	0.001907	0.025141	0.041063	0.051237	0.050486	0.036119	0.021185
SynPair41224	0.006655	0.021015	0.03849	0.049652	0.057712	0.022601	0.035491
SynPair21909	0.005627	0.012421	0.044943	0.035653	0.059834	0.016554	0.010207
SynPair23958	0.015629	0.034301	0.131178	0.150476	0.099862	0.122478	0.044498
SynPair7124	0.01221	0.018559	0.055006	0.054602	0.070762	0.031427	0.020987
SynPair5175	0.022668	0.002078	0.021976	0.034872	0.055302	0.009923	0.009455
SynPair16171	0.006396	0.022985	0.036994	0.025703	0.023234	0.015588	0.015728
SynPair7040	0.007121	0.011922	0.029321	0.034889	0.03193	0.010709	0.018701
SynPair14044	0.017723	0.023465	0.0611	0.054857	0.060836	0.021338	0.016593
SynPair30391	0.005219	0.005275	0.010188	0.012418	0.011732	0.003372	0.017169
SynPair16015	0.021244	0.017396	0.100264	0.108694	0.0698	0.040792	0.024023
SynPair34257	0.004623	0.017881	0.025206	0.021663	0.019846	0.006907	0.014904
SynPair56557	0.051276	0.054755	0.149247	0.059455	0.137851	0.063209	0.232461
SynPair10182	0.008877	0.017846	0.036518	0.0321	0.038674	0.018593	0.047651
SynPair51536	0.006235	0.084253	0.100782	0.059641	0.125711	0.057985	0.038136
SynPair31267	0.001787	0.01958	0.02636	0.037777	0.048974	0.014858	0.008034
SynPair17087	0.009675	0.022192	0.050653	0.038873	0.038535	0.013357	0.017457
SynPair4083	0.020066	0.014004	0.051633	0.063187	0.052251	0.012745	0.010461
SynPair37294	0.018325	0.017149	0.027353	0.038429	0.047059	0.025496	0.015778
SynPair13141	0.006598	0.018409	0.039247	0.029225	0.05182	0.00831	0.047454
SynPair31303	0.018805	0.032479	0.040725	0.040257	0.17706	0.057851	0.049011
SynPair48287	0.006669	0.017441	0.037732	0.033605	0.041697	0.023488	0.029683
SynPair52305	0.006377	0.014421	0.059081	0.044157	0.052565	0.019993	0.033966
SynPair625	0.221285	0.154735	0.132743	0.109959	0.124162	0.039862	0.030849
SynPair10616	0.011668	0.027215	0.028923	0.022389	0.068359	0.005805	0.025953
SynPair13861	0.012632	0.009573	0.047796	0.033918	0.047493	0.020581	0.019183
SynPair16781	0.002322	0.008936	0.020502	0.030931	0.043688	0.017135	0.016629
SynPair741	0.013421	0.005912	0.039118	0.044245	0.695117	0.052682	0.034075
SynPair1727	0.019653	0.027901	0.03142	0.040249	0.040944	0.028087	0.114238
SynPair11528	0.001011	0.00261	0.006242	0.004107	0.00974	1.9e-05	0.010023
SynPair49899	0.007459	0.009424	0.029358	0.091788	0.019189	0.018788	0.008383
SynPair3776	0.024923	0.039456	0.294805	0.124724	0.122691	0.055156	0.047073
SynPair15892	0.009578	0.014243	0.040621	0.041971	0.049475	0.02083	0.014345
SynPair4717	0.00135	0.012218	0.018369	0.019024	0.018935	0.011874	0.010967
SynPair57251	0.019242	0.032388	0.034885	0.079549	0.123039	0.026074	0.019286
SynPair7960	0.029534	0.028635	0.103827	0.115233	0.134628	0.050864	0.05357
SynPair31497	0.000938	0.00195	0.025554	0.043288	0.017205	0.002904	0.007769
SynPair15742	0.004376	0.000809	0.007642	0.015491	0.018088	0.003613	0.002176
SynPair48513	0.015206	0.034232	0.077097	0.088815	0.102913	0.045812	0.025219
SynPair16935	0.004962	0.002954	0.019277	0.019532	0.016425	0.006749	0.00793
SynPair12997	0.027734	0.033413	0.069793	0.081413	0.080573	0.042326	0.021424
